file,predicted_mu_b
heusler_Co2TiGa__4.cif,1.0733687966666614
heusler_Co2TiGa__5.cif,1.0733687966666614
heusler_Co2TiGa__7.cif,1.0733687966666614
heusler_Co2TiGa__8.cif,1.0733687966666614
heusler_Co2TiGa__9.cif,2.166746841904762
heusler_Co2TiGe__1.cif,1.7459670399999994
heusler_Co2TiGe__2.cif,1.7459670399999994
heusler_Co2TiGe__3.cif,1.7459670399999994
heusler_Co2TiGe__4.cif,1.7459670399999994
heusler_Co2TiGe__5.cif,1.7459670399999994
heusler_Co2TiGe__6.cif,1.7459670399999994
heusler_Co2TiGe__7.cif,1.7459670399999994
heusler_Co2TiGe__8.cif,1.7459670399999994
heusler_Co2TiGe__9.cif,1.7459670399999994
heusler_Co2TiSb__1.cif,1.559504299999999
heusler_Co2TiSb__2.cif,1.559504299999999
heusler_Co2TiSb__3.cif,1.559504299999999
heusler_Co2TiSb__4.cif,1.559504299999999
heusler_Co2TiSb__5.cif,1.559504299999999
heusler_Co2TiSb__6.cif,1.559504299999999
heusler_Co2TiSb__7.cif,1.559504299999999
heusler_Co2TiSb__8.cif,1.559504299999999
heusler_Co2TiSb__9.cif,1.559504299999999
heusler_Co2TiSi__1.cif,1.6931896000000002
heusler_Co2TiSi__2.cif,1.6931896000000002
heusler_Co2TiSi__3.cif,1.6931896000000002
heusler_Co2TiSi__4.cif,1.6931896000000002
heusler_Co2TiSi__5.cif,1.7079298233333333
heusler_Co2TiSi__6.cif,1.6931896000000002
heusler_Co2TiSi__7.cif,1.6931896000000002
heusler_Co2TiSi__8.cif,1.6931896000000002
heusler_Co2TiSi__9.cif,1.6931896000000002
heusler_Co2TiSn__1.cif,1.944194499999999
heusler_Co2TiSn__2.cif,1.944194499999999
heusler_Co2TiSn__3.cif,1.944194499999999
heusler_Co2TiSn__4.cif,1.944194499999999
heusler_Co2TiSn__5.cif,1.944194499999999
heusler_Co2TiSn__6.cif,1.944194499999999
heusler_Co2TiSn__7.cif,1.944194499999999
heusler_Co2TiSn__8.cif,1.944194499999999
heusler_Co2TiSn__9.cif,1.944194499999999
heusler_Co2VAl__1.cif,1.8160348533333397
heusler_Co2VAl__2.cif,1.8160348533333397
heusler_Co2VAl__3.cif,1.8160348533333397
heusler_Co2VAl__5.cif,1.8160348533333397
heusler_Co2VAl__6.cif,1.8160348533333397
heusler_Co2VAl__7.cif,1.8160348533333397
heusler_Co2VAl__8.cif,1.8160348533333397
heusler_Co2VAl__9.cif,1.8160348533333397
heusler_Co2VGa__1.cif,0.9939785161904775
heusler_Co2VGa__2.cif,1.771075076666666
heusler_Co2VGa__3.cif,1.771075076666666
heusler_Co2VGa__4.cif,1.771075076666666
heusler_Co2VGa__5.cif,1.771075076666666
heusler_Co2VGa__6.cif,1.771075076666666
heusler_Co2VGa__7.cif,1.771075076666666
heusler_Co2VGa__8.cif,1.771075076666666
heusler_Co2VGa__9.cif,1.771075076666666
heusler_Co2VGe__1.cif,1.4053705966666648
heusler_Co2VGe__2.cif,1.4053705966666648
heusler_Co2VGe__3.cif,1.4053705966666648
heusler_Co2VGe__4.cif,1.4053705966666648
heusler_Co2VGe__5.cif,1.4053705966666648
heusler_Co2VGe__6.cif,1.4053705966666648
heusler_Co2VGe__7.cif,1.4053705966666648
heusler_Co2VGe__8.cif,1.4053705966666648
heusler_Co2VGe__9.cif,1.4053705966666648
heusler_Co2VSb__1.cif,2.799009249999983
heusler_Co2VSb__2.cif,2.799009249999983
heusler_Co2VSb__3.cif,2.799009249999983
heusler_Co2VSb__4.cif,2.799009249999983
heusler_Co2VSb__5.cif,2.799009249999983
heusler_Co2VSb__6.cif,2.799009249999983
heusler_Co2VSb__7.cif,2.799009249999983
heusler_Co2VSb__8.cif,2.799009249999983
heusler_Co2VSb__9.cif,2.799009249999983
heusler_Co2VSi__1.cif,1.35619018
heusler_Co2VSi__2.cif,1.35619018
heusler_Co2VSi__3.cif,1.35619018
heusler_Co2VSi__4.cif,1.35619018
heusler_Co2VSi__5.cif,1.35619018
heusler_Co2VSi__6.cif,1.35619018
heusler_Co2VSi__7.cif,1.35619018
heusler_Co2VSi__8.cif,1.35619018
heusler_Co2VSi__9.cif,1.35619018
heusler_Co2VSn__1.cif,2.682359016666663
heusler_Co2VSn__2.cif,2.682359016666663
heusler_Co2VSn__3.cif,2.682359016666663
heusler_Co2VSn__4.cif,2.682359016666663
heusler_Co2VSn__5.cif,2.682359016666663
heusler_Co2VSn__6.cif,2.682359016666663
heusler_Co2VSn__7.cif,2.682359016666663
heusler_Co2VSn__8.cif,2.682359016666663
heusler_Co2VSn__9.cif,2.682359016666663
heusler_Fe2CoAl__1.cif,5.115410463333324
heusler_Fe2CoAl__2.cif,5.115410463333324
heusler_Fe2CoAl__3.cif,5.115410463333324
heusler_Fe2CoAl__4.cif,5.115410463333324
heusler_Fe2CoAl__5.cif,5.115410463333324
heusler_Fe2CoAl__6.cif,5.115410463333324
heusler_Fe2CoAl__7.cif,5.115410463333324
heusler_Fe2CoAl__8.cif,5.115410463333324
heusler_Fe2CoAl__9.cif,5.115410463333324
heusler_Fe2CoGa__1.cif,5.624591963333344
heusler_Fe2CoGa__2.cif,5.624591963333344
heusler_Fe2CoGa__4.cif,5.624591963333344
